CLAVE EDO,Clave del Actor,No ID ATRI,Edad,Superficie,InAI,Rendimiento,Autoconsumo,Clientes,nRadiality,Capitales Num,Capitales
MEX,MEXER6144,15693,88,1.04,0,1.5,100,0,0,0,Ausente
MEX,MEXER6145,15694,52,0.58,0,3.4,100,0,0,0,Ausente
MEX,MEXER6146,15695,72,4.13,0,4.1,100,0,0,0,Ausente
MEX,MEXER6147,15696,49,0.31,0,2.8,100,0,0,0,Ausente
MEX,MEXER6148,15697,49,0.47,0,2.9,100,0,0,0,Ausente
MEX,MEXER6149,15698,50,0.31,0.071428571,3.1,100,0,0.021,1,Apego
MEX,MEXER6150,15699,59,0.59,0.071428571,3.2,100,0,0.021,2,Enlace
MEX,MEXER6151,15700,69,0.25,0.071428571,2.9,100,0,0.021,2,Enlace
MEX,MEXER6152,15701,48,0.52,0.071428571,3.2,100,0,0.021,1,Apego
MEX,MEXER6153,15702,60,0.17,0,3.1,100,0,0,0,Ausente
MEX,MEXER6154,15703,57,0.85,0.214285714,1.5,5,1,0.042,2,Enlace
MEX,MEXER6155,15704,69,2.48,0.214285714,4.5,10,1,0.042,2,Enlace
MEX,MEXER6156,15705,57,1,0.214285714,2,10,1,0.042,2,Enlace
MEX,MEXER6157,15706,69,1,0.214285714,1.5,5,1,0.042,2,Enlace
MEX,MEXER6158,15707,73,1.9,0.214285714,5,5,1,0.042,2,Enlace
MEX,MEXER6159,15708,65,2.12,0.214285714,4,5,1,0.042,2,Enlace
MEX,MEXER616,15709,73,1,0.428571429,6.5,100,1,0.104,6,Enlace e interface
MEX,MEXER6160,15710,63,0.45,0,3,100,0,0,0,Ausente
MEX,MEXER6161,15711,58,0.18,0,3,100,0,0,0,Ausente
MEX,MEXER6162,15712,70,0.46,0,3.2,100,0,0,0,Ausente
MEX,MEXER6163,15713,53,0.83,0.285714286,0.6,100,0,0.042,2,Enlace
MEX,MEXER6164,15714,53,2,0.071428571,0.7,100,0,0.021,2,Enlace
MEX,MEXER6165,15715,77,0.8,0.071428571,0.8,100,0,0.021,2,Enlace
MEX,MEXER6166,15716,57,2,0,3,100,0,0,0,Ausente
MEX,MEXER6167,15717,59,1.4,0.142857143,2,80,1,0.042,2,Enlace
MEX,MEXER6168,15718,53,0.78,0.071428571,0.9,100,0,0.021,2,Enlace
MEX,MEXER6169,15719,78,2.28,0.142857143,5,100,0,0.042,2,Enlace
MEX,MEXER617,15720,75,1,0.357142857,2,50,1,0.104,6,Enlace e interface
MEX,MEXER6170,15721,50,2.68,0.142857143,0.65,100,0,0.042,2,Enlace
MEX,MEXER6171,15722,58,0.25,0.214285714,4,100,0,0.063,2,Enlace
MEX,MEXER6173,15723,41,1.63,0.285714286,0.7,100,0,0.063,2,Enlace
MEX,MEXER6174,15724,70,2,0.142857143,0.7,100,0,0.042,2,Enlace
MEX,MEXER6175,15725,45,0.25,0.142857143,0.6,100,0,0.042,2,Enlace
MEX,MEXER6176,15726,81,1,0.071428571,3,5,1,0.021,2,Enlace
MEX,MEXER6177,15727,53,2.4,0.071428571,3,10,1,0.021,2,Enlace
MEX,MEXER6178,15728,77,1.33,0.142857143,5,100,0,0.042,5,Apego e interface
MEX,MEXER6179,15729,74,0.4,0.071428571,0.5,100,0,0.021,2,Enlace
MEX,MEXER618,15730,78,1,0.357142857,2,5,1,0.084,6,Enlace e interface
MEX,MEXER6180,15731,62,0.3,0.071428571,0.4,100,0,0.021,2,Enlace
MEX,MEXER6181,15732,85,1,0.071428571,3,2,1,0.021,2,Enlace
MEX,MEXER6182,15733,58,2,0.071428571,3,2,1,0.021,2,Enlace
MEX,MEXER6183,15734,44,0.4,0.071428571,3,2,1,0.021,2,Enlace
MEX,MEXER6184,15735,64,2.33,0.071428571,3,3,1,0.021,2,Enlace
MEX,MEXER6185,15736,26,2.5,0.071428571,3,5,1,0.021,2,Enlace
MEX,MEXER6186,15737,62,5,0.071428571,3.5,10,1,0.021,2,Enlace
MEX,MEXER6188,15738,64,1,0.714285714,2.5,100,0,0.084,4,Apego y enlace
MEX,MEXER6189,15739,69,1,0.928571429,4,20,1,0.125,4,Apego y enlace
MEX,MEXER619,15740,76,5,0.428571429,4,0,1,0.063,6,Enlace e interface
MEX,MEXER6191,15741,89,3,0.071428571,3.5,100,0,0.021,1,Apego
MEX,MEXER6192,15742,66,0.3,0.071428571,3,0,1,0.021,2,Enlace
MEX,MEXER6193,15743,88,0.39,0.214285714,2,5,1,0.063,2,Enlace
MEX,MEXER6194,15744,87,0.68,0.142857143,2.2,5,1,0.042,2,Enlace
MEX,MEXER6195,15745,56,0.5,0.357142857,3,100,0,0.063,6,Enlace e interface
MEX,MEXER6196,15746,89,1,0.214285714,4,50,1,0.042,2,Enlace
MEX,MEXER6197,15747,75,1,0.928571429,4,50,1,0.125,4,Apego y enlace
MEX,MEXER6199,15748,78,0.5,0.285714286,3,100,0,0.042,4,Apego y enlace
MEX,MEXER620,15749,70,2.5,0.5,3,20,1,0.084,6,Enlace e interface
MEX,MEXER6200,15750,91,0.25,0.071428571,4,100,0,0.021,2,Enlace
MEX,MEXER6201,15751,73,0.25,0.142857143,4,100,0,0.021,3,Interface
MEX,MEXER6202,15752,69,0.5,0.214285714,3,100,0,0.063,6,Enlace e interface
MEX,MEXER6203,15753,54,1,0.285714286,4,50,1,0.084,7,"Apego, enlace e interface"
MEX,MEXER6204,15754,81,0.5,0.214285714,3,100,1,0.063,4,Apego y enlace
MEX,MEXER6205,15755,51,0.7,0.142857143,3,50,1,0.042,4,Apego y enlace
MEX,MEXER6206,15756,66,1,0.142857143,4,50,1,0.042,4,Apego y enlace
MEX,MEXER6207,15757,75,0.75,0.142857143,4,100,0,0.042,5,Apego e interface
MEX,MEXER6208,15758,75,0.8,0.214285714,3,30,1,0.063,7,"Apego, enlace e interface"
MEX,MEXER6209,15759,66,1.9,0.142857143,2.2,5,1,0.021,2,Enlace
MEX,MEXER621,15760,83,4,0.357142857,2.5,10,1,0.084,6,Enlace e interface
MEX,MEXER6210,15761,58,1.5,0.071428571,2,100,0,0.021,2,Enlace
MEX,MEXER6211,15762,87,2.73,0.071428571,2,100,0,0.021,2,Enlace
MEX,MEXER6212,15763,62,0.4,0.142857143,2,100,0,0.042,2,Enlace
MEX,MEXER6213,15764,69,1.17,0.071428571,2,100,0,0.021,2,Enlace
MEX,MEXER6214,15765,75,1.2,0.142857143,2.4,5,1,0.042,2,Enlace
MEX,MEXER6215,15766,59,0.43,0.071428571,2,100,0,0.021,2,Enlace
MEX,MEXER6216,15767,53,2.13,0.071428571,2,100,0,0.021,2,Enlace
MEX,MEXER6217,15768,86,3.02,0.071428571,1.6,100,0,0.021,2,Enlace
MEX,MEXER6218,15769,50,3.37,0.071428571,2,100,0,0.021,2,Enlace
MEX,MEXER6219,15770,59,0.5,0.071428571,2,100,0,0.021,2,Enlace
MEX,MEXER622,15771,85,3,0.357142857,3,5,0,0.063,7,"Apego, enlace e interface"
MEX,MEXER6220,15772,57,1.05,0.071428571,1.8,100,0,0.021,2,Enlace
MEX,MEXER6221,15773,77,1.34,0.071428571,2.2,100,0,0.021,2,Enlace
MEX,MEXER6222,15774,53,1.22,0.071428571,1.5,100,0,0.021,2,Enlace
MEX,MEXER6223,15775,64,1,0.071428571,1.8,100,0,0.021,2,Enlace
MEX,MEXER6224,15776,57,0.82,0.071428571,1.9,100,0,0.021,2,Enlace
MEX,MEXER6225,15777,48,1.5,0.142857143,2,5,1,0.021,2,Enlace
MEX,MEXER6226,15778,83,2.5,0.142857143,2,5,1,0.042,2,Enlace
MEX,MEXER6227,15779,65,1.03,0.214285714,2,5,1,0.042,2,Enlace
MEX,MEXER6228,15780,71,1.98,0.071428571,2,100,0,0.021,1,Apego
MEX,MEXER6229,15781,93,0.5,0.071428571,2,100,0,0.021,1,Apego
MEX,MEXER623,15782,72,3.4,0.5,5,10,2,0.104,4,Apego y enlace
MEX,MEXER6230,15783,63,1.2,0.071428571,1.8,100,0,0.021,2,Enlace
MEX,MEXER6231,15784,51,1.08,0.357142857,4,10,1,0.042,2,Enlace
MEX,MEXER6232,15785,52,1.25,0.142857143,1.5,100,0,0.042,1,Apego
MEX,MEXER6233,15786,60,1.65,0.071428571,2,100,0,0.021,2,Enlace
MEX,MEXER6234,15787,68,2.08,0.214285714,3,100,0,0.021,1,Apego
MEX,MEXER6235,15788,52,5,0.5,5.5,10,1,0.146,6,Enlace e interface
MEX,MEXER6236,15789,47,0.5,0.142857143,0.8,100,0,0.042,4,Apego y enlace
MEX,MEXER6237,15790,73,1,0.071428571,0.5,100,0,0.021,2,Enlace
MEX,MEXER6238,15791,36,1,0.071428571,0.5,100,0,0.021,3,Interface
MEX,MEXER6239,15792,80,3.28,0.285714286,1,90,1,0.042,4,Apego y enlace
MEX,MEXER624,15793,62,5,0.357142857,3.5,8,1,0.063,4,Apego y enlace
MEX,MEXER6240,15794,89,5,0.071428571,2.5,0,0,0.021,1,Apego
MEX,MEXER6241,15795,75,1.5,0.357142857,0.7,0,1,0.063,1,Apego
MEX,MEXER6242,15796,86,2.6,0.357142857,0.5,100,0,0.042,2,Enlace
MEX,MEXER6243,15797,51,1.5,0.142857143,4,40,1,0.042,5,Apego e interface
MEX,MEXER6244,15798,90,0.5,0.071428571,0.5,100,0,0.021,2,Enlace
MEX,MEXER6245,15799,83,2,0.214285714,2,100,0,0.042,2,Enlace
MEX,MEXER6247,15800,64,1.5,0.214285714,1,100,0,0.042,4,Apego y enlace
MEX,MEXER6248,15801,73,1,0.142857143,1.2,100,0,0.042,2,Enlace
MEX,MEXER6249,15802,82,1.06,0.428571429,0.75,100,0,0.021,2,Enlace
MEX,MEXER625,15803,58,5,0.428571429,3.5,15,1,0.104,7,"Apego, enlace e interface"
MEX,MEXER6250,15804,78,1,0.142857143,0.8,100,0,0.042,4,Apego y enlace
MEX,MEXER6251,15805,73,1,0.142857143,0.8,100,0,0.021,2,Enlace
MEX,MEXER6252,15806,63,1.5,0.071428571,3.5,82,1,0.021,2,Enlace
MEX,MEXER6253,15807,74,0.01,0,0.7,50,1,0,0,Ausente
MEX,MEXER6254,15808,76,2,0.214285714,2,100,0,0.042,2,Enlace
MEX,MEXER6255,15809,76,2.6,0.071428571,0.8,0,1,0.021,2,Enlace
MEX,MEXER6256,15810,76,1.5,0.071428571,2,100,0,0.021,3,Interface
MEX,MEXER6257,15811,50,1.9,0.214285714,3,100,0,0.063,4,Apego y enlace
MEX,MEXER626,15812,56,0.75,0.428571429,1.5,10,1,0.063,7,"Apego, enlace e interface"
MEX,MEXER627,15813,51,1,0.5,4,2.5,1,0.104,4,Apego y enlace
MEX,MEXER628,15814,65,2.3,0.5,3.5,0,1,0.125,4,Apego y enlace
MEX,MEXER629,15815,78,2,0.357142857,4,0,1,0.042,4,Apego y enlace
MEX,MEXER630,15816,66,3,0.428571429,3,5,1,0.084,4,Apego y enlace
MEX,MEXER632,15817,59,1.5,0.5,3.5,5,1,0.042,2,Enlace
MEX,MEXER635,15818,79,0.46,0.071428571,1.2,100,0,0.042,2,Enlace
MEX,MEXER636,15819,77,1.3,0.142857143,3.1,100,0,0.042,4,Apego y enlace
MEX,MEXER638,15820,62,0.88,0.142857143,1.9,100,0,0.021,2,Enlace
MEX,MEXER640,15821,69,2.65,0.071428571,8.1,50,1,0.021,2,Enlace
MEX,MEXER641,15822,58,1,0.142857143,3,50,0,0.063,1,Apego
MEX,MEXER642,15823,76,1,0.142857143,3.7,100,0,0.021,2,Enlace
MEX,MEXER644,15824,71,2,0.071428571,2,100,0,0.042,3,Interface
MEX,MEXER645,15825,42,0.49,0.071428571,1.1,100,0,0.021,1,Apego
MEX,MEXER646,15826,43,0.83,0.071428571,2,100,0,0.042,2,Enlace
MEX,MEXER648,15827,52,2,0.142857143,3,50,0,0.063,4,Apego y enlace
MEX,MEXER649,15828,69,1.18,0.071428571,3,100,0,0.042,2,Enlace
MEX,MEXER650,15829,72,3.5,0.142857143,2,100,0,0.042,3,Interface
MEX,MEXER655,15830,65,0.5,0.214285714,2,100,0,0.042,6,Enlace e interface
MEX,MEXER656,15831,50,0.67,0.071428571,1.5,100,0,0.021,1,Apego
MEX,MEXER661,15832,52,1,0.071428571,2.8,100,0,0.042,3,Interface
MEX,MEXER664,15833,49,1,0.214285714,3,100,0,0.042,2,Enlace
MEX,MEXER665,15834,60,0.43,0.214285714,1,100,0,0.042,2,Enlace
MEX,MEXER667,15835,55,1.5,0.071428571,1,100,0,0.042,3,Interface
MEX,MEXER668,15836,70,1,0.142857143,1,100,0,0.042,6,Enlace e interface
MEX,MEXER669,15837,63,0.5,0.142857143,1,100,0,0.021,3,Interface
MEX,MEXER670,15838,60,1.5,0.071428571,2,100,0,0.042,3,Interface
MEX,MEXER671,15839,56,3,0.214285714,1.5,100,0,0.084,6,Enlace e interface
MEX,MEXER674,15840,74,2,0.071428571,3,100,0,0.042,3,Interface
MEX,MEXER675,15841,59,1,0.142857143,1.3,100,0,0.042,6,Enlace e interface
MEX,MEXER676,15842,58,1,0.142857143,2.5,100,0,0.042,6,Enlace e interface
MEX,MEXER677,15843,58,1,0.142857143,2,100,0,0.042,3,Interface
MEX,MEXER730,15844,55,1,0.142857143,6,100,0,0.021,3,Interface
MEX,MEXER731,15845,66,1,0.214285714,3,100,0,0.063,6,Enlace e interface
MEX,MEXER732,15846,58,1.75,0.142857143,5,100,0,0.063,5,Apego e interface
MEX,MEXER733,15847,38,0.5,0.142857143,1.8,100,0,0.042,3,Interface
MEX,MEXER734,15848,53,1,0.214285714,1,100,0,0.063,4,Apego y enlace
MEX,MEXER735,15849,42,1.15,0.214285714,5,100,0,0.042,3,Interface
MEX,MEXER736,15850,44,0.86,0.071428571,3,100,0,0.042,1,Apego
MEX,MEXER737,15851,46,2,0.142857143,2,100,0,0.042,5,Apego e interface
MEX,MEXER738,15852,53,0.5,0.071428571,2,100,0,0.021,3,Interface
MEX,MEXER741,15853,46,1,0.142857143,2,100,0,0.042,3,Interface
MEX,MEXER742,15854,63,3,0.142857143,2.5,100,0,0.042,2,Enlace
MEX,MEXER745,15855,62,1,0.071428571,1,100,0,0.021,3,Interface
MEX,MEXER749,15856,48,4.5,0.071428571,2.5,50,1,0.042,3,Interface
MEX,MEXER750,15857,57,0.5,0.214285714,2,100,0,0.042,6,Enlace e interface
MEX,MEXER753,15858,58,1,0.142857143,3,100,0,0.042,3,Interface
MEX,MEXER755,15859,56,1,0.142857143,1,100,0,0.042,3,Interface
MEX,MEXER757,15860,49,1,0.071428571,3,100,0,0.042,3,Interface
MEX,MEXER758,15861,48,1.5,0.142857143,2,100,0,0.063,3,Interface
MEX,MEXER759,15862,76,0.66,0.214285714,4,100,0,0.042,3,Interface
MEX,MEXER760,15863,44,5,0.214285714,6,100,0,0.021,2,Enlace
MEX,MEXER762,15864,36,0.63,0.142857143,1,100,0,0.042,3,Interface
MEX,MEXER764,15865,64,0.67,0.142857143,1,100,0,0.042,3,Interface
MEX,MEXER766,15866,49,0.6,0.071428571,1.5,100,0,0.042,3,Interface
MEX,MEXER767,15867,69,3,0.142857143,4,100,0,0.042,3,Interface
MEX,MEXER768,15868,41,1,0.285714286,6,100,0,0.063,6,Enlace e interface
MEX,MEXER772,15869,60,1.2,0.214285714,8,100,0,0.042,5,Apego e interface
MEX,MEXER773,15870,62,1,0.214285714,3,100,0,0.063,3,Interface
MEX,MEXER779,15871,65,1,0.142857143,2.8,100,0,0.042,6,Enlace e interface
MEX,MEXER781,15872,76,1,0.071428571,4,100,0,0.042,3,Interface
MEX,MEXER783,15873,54,2,0.214285714,1,100,0,0.063,7,"Apego, enlace e interface"
MEX,MEXER784,15874,62,3,0.214285714,4,100,0,0.042,3,Interface
MEX,MEXER785,15875,62,3,0.142857143,3,100,0,0.042,3,Interface
MEX,MEXER786,15876,65,3,0.214285714,3,100,0,0.042,6,Enlace e interface
MEX,MEXER788,15877,47,1.5,0.142857143,4.5,100,0,0.063,6,Enlace e interface
MEX,MEXER789,15878,51,1,0.071428571,2,100,0,0.042,3,Interface
MEX,MEXER794,15879,58,0.5,0.142857143,1,100,0,0.042,3,Interface
MEX,MEXER795,15880,50,1,0.142857143,2.5,100,0,0.042,6,Enlace e interface
MEX,MEXER815,15881,64,1,0.142857143,2.5,100,0,0.042,2,Enlace
MEX,MEXER827,15882,59,3,0.071428571,5.5,81,1,0.021,2,Enlace
MEX,MEXER828,15883,53,3.5,0.285714286,5,100,0,0.063,4,Apego y enlace
MEX,MEXER829,15884,60,3,0.071428571,3.5,100,0,0.021,2,Enlace
MEX,MEXER830,15885,51,3,0.142857143,5,30,1,0.042,4,Apego y enlace
MEX,MEXER919,15886,70,0.88,0,2.4,100,0,0,0,Ausente
MEX,MEXER920,15887,64,0.9,0.071428571,2.8,100,0,0.021,2,Enlace
MEX,MEXER921,15888,58,0.5,0.142857143,2.7,100,0,0.042,6,Enlace e interface
MEX,MEXER924,15889,66,0.22,0.071428571,2,100,0,0.021,3,Interface
MEX,MEXER926,15890,72,1,0.071428571,2.3,100,0,0.021,2,Enlace
MEX,MEXER928,15891,70,0.98,0.071428571,2.2,100,0,0.021,2,Enlace
MEX,MEXER930,15892,83,0.36,0,2.2,100,0,0,0,Ausente
MEX,MEXER931,15893,57,0.5,0,2.5,100,0,0,0,Ausente
MEX,MEXER933,15894,76,0.74,0.142857143,2.6,100,0,0.042,6,Enlace e interface
MEX,MEXER935,15895,55,0.9,0.071428571,2,100,0,0.021,3,Interface
MEX,MEXER937,15896,68,0.96,0.071428571,2.5,100,0,0.021,2,Enlace
MEX,MEXER939,15897,62,0.75,0.142857143,2.4,100,0,0.042,6,Enlace e interface
MEX,MEXER941,15898,47,0.94,0,2.2,100,0,0,0,Ausente
MEX,MEXER942,15899,65,1,0.071428571,2.6,100,0,0.021,2,Enlace
MEX,MEXER943,15900,66,0.94,0.071428571,3,100,0,0.021,2,Enlace
MEX,MEXER945,15901,56,0.5,0,2.2,100,0,0,0,Ausente
MEX,MEXER948,15902,87,0.88,0.071428571,3.2,100,0,0.021,2,Enlace
MEX,MEXER958,15903,57,0.5,0.071428571,2.4,100,0,0.021,2,Enlace
MEX,MEXER971,15904,66,0.21,0.071428571,2.3,100,0,0.021,2,Enlace
MEX,MEXER973,15905,66,0.49,0,2.3,100,0,0,0,Ausente
MEX,MEXER974,15906,73,0.25,0,3,100,0,0,0,Ausente
MEX,MEXER975,15907,65,0.3,0.071428571,2.8,100,0,0.021,2,Enlace
MEX,MEXER977,15908,42,1.63,0,2.1,100,0,0,0,Ausente
MEX,MEXER978,15909,43,0.27,0.071428571,2,100,0,0.021,2,Enlace
MEX,MEXER980,15910,85,0.96,0,3,100,0,0,0,Ausente
MEX,MEXER981,15911,89,0.71,0.071428571,2.8,100,0,0.021,2,Enlace
MEX,MEXER982,15912,64,0.5,0.071428571,2.8,100,0,0.021,2,Enlace
MEX,MEXER984,15913,76,0.35,0,2.6,100,0,0,0,Ausente
MEX,MEXER985,15914,74,1.96,0.142857143,2.8,100,0,0.021,3,Interface
MEX,MEXER986,15915,82,0.75,0.142857143,2.4,100,0,0.021,3,Interface
MEX,MEXER989,15916,79,0.5,0.071428571,2.8,100,0,0.021,2,Enlace
MEX,MEXER991,15917,74,0.35,0.071428571,2.6,100,0,0.021,2,Enlace
MEX,MEXER993,15918,63,0.79,0,2.5,100,0,0,0,Ausente
MEX,MEXER994,15919,50,1.06,0.071428571,2.6,100,0,0.021,2,Enlace
MEX,MEXER995,15920,73,0.44,0.071428571,3,100,0,0.021,2,Enlace
MEX,MEXER996,15921,52,0.12,0,2.1,100,0,0,0,Ausente
MEX,MEXER997,15922,69,0.85,0.071428571,2.4,100,0,0.021,2,Enlace
MEX,MEXER998,15923,57,2,0.071428571,3,100,0,0.021,2,Enlace
MEX,MEXER999,15924,70,0.25,0.071428571,2.3,100,0,0.021,3,Interface
MIC,MICER005,15925,79,2.7,0,5,100,0,0,0,Ausente
MIC,MICER009,15926,76,1.5,0.15,6,15,1,0.194,4,Apego y enlace
MIC,MICER010,15927,58,2.63,0.25,7,30,2,0.323,4,Apego y enlace
MIC,MICER012,15928,61,4,0.15,3,20,1,0.194,7,"Apego, enlace e interface"
MIC,MICER015,15929,55,3.5,0.05,7,10,1,0.065,2,Enlace
MIC,MICER016,15930,34,3.85,0.05,4,100,1,0.065,1,Apego
MIC,MICER022,15931,47,2.5,0.15,4,50,0,0.194,1,Apego
MIC,MICER028,15932,74,3,0.1,3,35,1,0.129,5,Apego e interface
MIC,MICER030,15933,63,4.22,0.2,3,100,1,0.259,7,"Apego, enlace e interface"
MIC,MICER031,15934,43,2,0.15,4,100,0,0.194,5,Apego e interface
MIC,MICER039,15935,81,2,0.15,2,100,0,0.129,2,Enlace
MIC,MICER049,15936,71,2,0.15,2,100,0,0.129,2,Enlace
MIC,MICER050,15937,74,2,0.15,2.5,100,0,0.129,2,Enlace
MIC,MICER056,15938,78,2,0.15,2.5,100,0,0.129,2,Enlace
MIC,MICER057,15939,74,2,0.25,2,100,0,0.259,4,Apego y enlace
MIC,MICER064,15940,49,2,0.2,2.5,100,0,0.194,4,Apego y enlace
MIC,MICER065,15941,73,2,0.15,2.5,100,0,0.129,2,Enlace
MIC,MICER068,15942,62,2,0.3,2.5,50,0,0.452,6,Enlace e interface
MIC,MICER072,15943,51,2,0.15,2.5,100,0,0.129,2,Enlace
MIC,MICER082,15944,49,3,0.25,5.2,10,1,0.194,4,Apego y enlace
MIC,MICER083,15945,66,3.25,0.1,4.6,12,1,0.129,2,Enlace
MIC,MICER085,15946,76,4,0.1,5.8,60,1,0.129,2,Enlace
MIC,MICER086,15947,59,3,0.15,5,12,1,0.194,6,Enlace e interface
MIC,MICER088,15948,37,2,0.2,5,100,0,0.194,4,Apego y enlace
MIC,MICER089,15949,73,2,0.05,6.5,100,1,0.065,1,Apego
MIC,MICER097,15950,65,2,0,6,100,0,0,0,Ausente
MIC,MICER098,15951,60,2.2,0.1,5,100,1,0.129,1,Apego
MIC,MICER099,15952,69,2.2,0.15,5,10,1,0.129,1,Apego
MIC,MICER1000,15953,74,4.5,0.2,4,100,0,0.194,7,"Apego, enlace e interface"
MIC,MICER1001,15954,55,2,0.2,3,100,0,0.194,4,Apego y enlace
MIC,MICER1002,15955,54,4.8,0.05,2.5,100,0,0.065,2,Enlace
MIC,MICER1003,15956,44,3.5,0.3,3,100,0,0.194,4,Apego y enlace
MIC,MICER1004,15957,50,2.3,0.3,2,100,0,0.259,6,Enlace e interface
MIC,MICER1005,15958,54,2,0.2,3.5,100,0,0.194,7,"Apego, enlace e interface"
MIC,MICER1006,15959,77,5,0.1,3.5,100,0,0.129,4,Apego y enlace
MIC,MICER1007,15960,33,1.5,0.1,3,100,0,0.129,6,Enlace e interface
MIC,MICER1008,15961,69,5,0.05,5,100,0,0.065,2,Enlace
MIC,MICER1009,15962,45,1,0.15,4,100,0,0.129,2,Enlace
MIC,MICER1010,15963,70,3,0.1,6,0,1,0.129,6,Enlace e interface
MIC,MICER1011,15964,52,1.8,0.05,6,100,0,0.065,2,Enlace
MIC,MICER1012,15965,55,5,0.1,3,100,0,0.129,6,Enlace e interface
MIC,MICER1013,15966,88,4,0.05,4,100,0,0.065,3,Interface
MIC,MICER1014,15967,49,3.5,0,3.5,100,0,0,0,Ausente
MIC,MICER1015,15968,56,3,0.1,3.5,100,0,0.129,4,Apego y enlace
MIC,MICER1016,15969,58,1,0.1,3.5,100,0,0.129,6,Enlace e interface
MIC,MICER1017,15970,47,3,0.05,3.5,100,0,0.065,3,Interface
MIC,MICER1018,15971,64,2,0,1.9,100,0,0,0,Ausente
MIC,MICER1019,15972,44,2,0,3,100,0,0,0,Ausente
MIC,MICER1020,15973,46,2,0.05,2.5,100,0,0.065,2,Enlace
MIC,MICER1021,15974,72,5,0,2,100,1,0,0,Ausente
MIC,MICER1022,15975,51,4,0.05,3,100,0,0.065,2,Enlace
MIC,MICER1023,15976,41,1.5,0,2.8,100,0,0,0,Ausente
MIC,MICER1024,15977,81,1,0,2.3,100,0,0,0,Ausente
MIC,MICER1025,15978,81,1.3,0,2.3,100,0,0,0,Ausente
MIC,MICER1026,15979,56,1.5,0,2.5,100,0,0,0,Ausente
MIC,MICER1027,15980,56,2.5,0.3,7,100,0,0.259,6,Enlace e interface
MIC,MICER1028,15981,64,2.8,0,2.5,100,0,0,0,Ausente
MIC,MICER1029,15982,57,3,0,3,10,1,0,0,Ausente
MIC,MICER103,15983,54,3.3,0.15,2.5,50,1,0.129,4,Apego y enlace
MIC,MICER1030,15984,70,2.8,0,2.5,100,0,0,0,Ausente
MIC,MICER1031,15985,62,4.25,0.45,7,92,1,0.323,7,"Apego, enlace e interface"
MIC,MICER1032,15986,66,5,0,2.5,100,1,0,0,Ausente
MIC,MICER1033,15987,58,5,0,2.5,50,2,0,0,Ausente
MIC,MICER1034,15988,66,2,0.3,7,60,1,0.194,4,Apego y enlace
MIC,MICER1035,15989,82,1,0,3,100,1,0,0,Ausente
MIC,MICER1037,15990,70,1.55,0.45,4,100,0,0.259,7,"Apego, enlace e interface"
MIC,MICER1038,15991,59,2.5,0.25,7,20,1,0.194,2,Enlace
MIC,MICER1039,15992,61,1.7,0.1,6,100,0,0.129,6,Enlace e interface
MIC,MICER1040,15993,33,2.15,0.2,6.5,100,0,0.259,6,Enlace e interface
MIC,MICER1041,15994,67,4.75,0.2,6,100,0,0.259,7,"Apego, enlace e interface"
MIC,MICER1042,15995,66,3,0,1.7,100,0,0,0,Ausente
MIC,MICER1043,15996,52,2,0.3,4,20,1,0.259,2,Enlace
MIC,MICER1044,15997,65,2,0,2,100,0,0,0,Ausente
MIC,MICER1045,15998,86,1.25,0,2.5,100,0,0,0,Ausente
MIC,MICER1046,15999,72,2,0.05,3,30,1,0.065,2,Enlace
MIC,MICER1047,16000,67,1,0,2.8,100,0,0,0,Ausente
MIC,MICER1048,16001,68,1.5,0,2.8,100,0,0,0,Ausente
MIC,MICER1049,16002,48,2,0.05,3,50,1,0.065,2,Enlace
MIC,MICER1050,16003,37,2,0,3,100,0,0,0,Ausente
MIC,MICER1051,16004,64,2,0,3,50,1,0,0,Ausente
MIC,MICER1052,16005,59,2,0.15,5.5,100,0,0.194,7,"Apego, enlace e interface"
MIC,MICER1053,16006,87,2,0.25,5,50,1,0.194,7,"Apego, enlace e interface"
MIC,MICER1054,16007,67,4,0.05,1.8,100,0,0.065,2,Enlace
MIC,MICER1055,16008,62,2.2,0,2,100,0,0,0,Ausente
MIC,MICER1056,16009,70,2.4,0.35,5,100,0,0.259,4,Apego y enlace
MIC,MICER1057,16010,68,3.5,0.15,6,20,1,0.194,4,Apego y enlace
MIC,MICER1058,16011,67,1.7,0.2,3.5,100,0,0.194,4,Apego y enlace
MIC,MICER1059,16012,73,4.4,0.05,6,20,1,0.065,2,Enlace
MIC,MICER1060,16013,79,2.7,0.25,5,4,1,0.194,6,Enlace e interface
MIC,MICER1061,16014,73,1.5,0.3,6,15,1,0.259,4,Apego y enlace
MIC,MICER1062,16015,65,3.5,0.2,6.5,20,1,0.194,2,Enlace
MIC,MICER1063,16016,62,1,0.15,4,50,1,0.129,2,Enlace
MIC,MICER1064,16017,49,4.5,0.1,6,50,1,0.129,4,Apego y enlace
MIC,MICER1065,16018,52,1.1,0.2,6,100,0,0.194,2,Enlace
MIC,MICER1066,16019,81,1.1,0.15,4,100,0,0.194,7,"Apego, enlace e interface"
MIC,MICER1067,16020,47,1.5,0.5,3,30,1,0.194,6,Enlace e interface
MIC,MICER1068,16021,53,1,0.05,4,100,0,0.065,1,Apego
MIC,MICER1069,16022,50,0.9,0.15,5,100,0,0.194,4,Apego y enlace
MIC,MICER107,16023,64,2,0.05,2.5,100,0,0.065,2,Enlace
